State,Year,Total_Resident_Population,Resident_Population_Density
DC,1928,477009.0,7813.6
DC,1929,481939.0,7894.35
DC,1930,486869.0,7975.1
DC,1931,504491.0,8263.76
DC,1932,522113.0,8552.420000000002
DC,1933,539736.0,8841.08
DC,1934,557358.0,9129.740000000002
DC,1935,574980.0,9418.400000000001
DC,1936,592602.0,9707.060000000001
DC,1937,610224.0,9995.720000000001
DC,1938,627847.0,10284.380000000001
DC,1939,645469.0,10573.04
DC,1940,663091.0,10861.7
DC,1941,677000.0,11089.53
DC,1942,690908.0,11317.36
DC,1943,704817.0,11545.189999999999
DC,1944,718726.0,11773.02
DC,1945,732634.0,12000.85
DC,1946,746543.0,12228.68
DC,1947,760452.0,12456.51
DC,1948,774361.0,12684.34
DC,1949,788269.0,12912.17
DC,1950,802178.0,13140.0
DC,1951,798356.0,13077.39
DC,1952,794534.0,13014.78
DC,1953,790711.0,12952.17
DC,1954,786889.0,12889.560000000001
DC,1955,783067.0,12826.95
DC,1956,779245.0,12764.34
DC,1957,775423.0,12701.73
DC,1958,771600.0,12639.12
DC,1959,767778.0,12576.51
DC,1960,763956.0,12513.9
DC,1961,763211.0,12501.710000000001
DC,1962,762467.0,12489.52
DC,1963,761722.0,12477.33
DC,1964,760978.0,12465.14
DC,1965,760233.0,12452.95
DC,1966,759488.0,12440.76
DC,1967,758744.0,12428.57
DC,1968,757999.0,12416.38
DC,1969,757255.0,12404.19
DC,1970,756510.0,12392.0
DC,1971,744692.0,12198.420000000002
DC,1972,732875.0,12004.84
DC,1973,721057.0,11811.26
DC,1974,709239.0,11617.68
DC,1975,697422.0,11424.1
DC,1976,685604.0,11230.52
DC,1977,673786.0,11036.94
DC,1978,661968.0,10843.36
DC,1979,650151.0,10649.780000000002
DC,1980,638333.0,10456.2
DC,1981,635190.0,10404.710000000001
DC,1982,632046.0,10353.220000000001
DC,1983,628903.0,10301.73
DC,1984,625760.0,10250.24
DC,1985,622616.0,10198.75
DC,1986,619473.0,10147.26
DC,1987,616330.0,10095.77
DC,1988,613187.0,10044.279999999999
DC,1989,610043.0,9992.79
DC,1990,606900.0,9941.3
DC,1991,603416.0,9884.23
DC,1992,599932.0,9827.16
DC,1993,596448.0,9770.089999999998
DC,1994,592964.0,9713.02
DC,1995,589480.0,9655.95
DC,1996,585995.0,9598.88
DC,1997,582511.0,9541.810000000001
DC,1998,579027.0,9484.74
DC,1999,575543.0,9427.67
DC,2000,572059.0,9370.6
DC,2001,575025.0,9419.19
DC,2002,577992.0,9467.78
DC,2003,580958.0,9516.369999999999
DC,2004,583925.0,9564.96
DC,2005,586891.0,9613.55
DC,2006,589857.0,9662.14
DC,2007,592824.0,9710.73
DC,2008,595790.0,9759.32
DC,2009,598757.0,9807.91
DC,2010,601723.0,9856.5
DC,2011,610505.0,9998.85
DC,2012,619287.0,10141.2
DC,2013,628070.0,10283.55
DC,2014,636852.0,10425.9
DC,2015,645634.0,10568.25
DC,2016,654416.0,10710.6
DC,2017,663198.0,10852.949999999999
DC,2018,671981.0,10995.3
DC,2019,680763.0,11137.65
DC,2020,689545.0,11280.0
DC,2021,680763.0,11137.65
DC,2022,680763.0,11137.65
DC,2023,680763.0,11137.65
DE,1910,202322.0,103.8
DE,1911,204390.0,104.86
DE,1912,206458.0,105.92000000000002
DE,1913,208526.0,106.97999999999999
DE,1914,210594.0,108.03999999999999
DE,1915,212662.0,109.1
DE,1916,214731.0,110.16
DE,1917,216799.0,111.22
DE,1918,218867.0,112.28
DE,1919,220935.0,113.34
DE,1920,223003.0,114.4
DE,1921,224541.0,115.19000000000001
DE,1922,226078.0,115.98000000000002
DE,1923,227616.0,116.77
DE,1924,229154.0,117.56
DE,1925,230692.0,118.35
DE,1926,232229.0,119.14
DE,1927,233767.0,119.93
DE,1928,235305.0,120.72
DE,1929,236842.0,121.50999999999999
DE,1930,238380.0,122.3
DE,1931,241192.0,123.75
DE,1932,244005.0,125.2
DE,1933,246818.0,126.65
DE,1934,249630.0,128.1
DE,1935,252442.0,129.55
DE,1936,255255.0,131.0
DE,1937,258068.0,132.45000000000002
DE,1938,260880.0,133.9
DE,1939,263692.0,135.35000000000002
DE,1940,266505.0,136.8
DE,1941,271663.0,139.44000000000003
DE,1942,276821.0,142.08
DE,1943,281979.0,144.72
DE,1944,287137.0,147.36
DE,1945,292295.0,150.0
DE,1946,297453.0,152.64
DE,1947,302611.0,155.27999999999997
DE,1948,307769.0,157.92
DE,1949,312927.0,160.56
DE,1950,318085.0,163.2
DE,1951,330906.0,169.78
DE,1952,343726.0,176.36
DE,1953,356547.0,182.94
DE,1954,369368.0,189.51999999999998
DE,1955,382188.0,196.1
DE,1956,395009.0,202.68
DE,1957,407830.0,209.26
DE,1958,420651.0,215.84
DE,1959,433471.0,222.42
DE,1960,446292.0,229.0
DE,1961,456473.0,234.23
DE,1962,466654.0,239.46000000000004
DE,1963,476836.0,244.69
DE,1964,487017.0,249.92000000000002
DE,1965,497198.0,255.15
DE,1966,507379.0,260.38
DE,1967,517560.0,265.61
DE,1968,527742.0,270.84000000000003
DE,1969,537923.0,276.07
DE,1970,548104.0,281.3
DE,1971,552727.0,283.67
DE,1972,557351.0,286.04
DE,1973,561974.0,288.40999999999997
DE,1974,566598.0,290.78
DE,1975,571221.0,293.15
DE,1976,575844.0,295.52
DE,1977,580468.0,297.89
DE,1978,585091.0,300.26
DE,1979,589715.0,302.63
DE,1980,594338.0,305.0
DE,1981,601521.0,308.69
DE,1982,608704.0,312.38
DE,1983,615887.0,316.07
DE,1984,623070.0,319.76
DE,1985,630253.0,323.45
DE,1986,637436.0,327.14
DE,1987,644619.0,330.83
DE,1988,651802.0,334.52
DE,1989,658985.0,338.21
DE,1990,666168.0,341.9
DE,1991,677911.0,347.91999999999996
DE,1992,689654.0,353.94
DE,1993,701398.0,359.9599999999999
DE,1994,713141.0,365.98
DE,1995,724884.0,372.0
DE,1996,736627.0,378.02
DE,1997,748370.0,384.03999999999996
DE,1998,760114.0,390.06000000000006
DE,1999,771857.0,396.08000000000004
DE,2000,783600.0,402.1
DE,2001,795033.0,407.97
DE,2002,806467.0,413.8400000000001
DE,2003,817900.0,419.71
DE,2004,829334.0,425.58000000000004
DE,2005,840767.0,431.45000000000005
DE,2006,852200.0,437.32000000000005
DE,2007,863634.0,443.19000000000005
DE,2008,875067.0,449.06000000000006
DE,2009,886501.0,454.93
DE,2010,897934.0,460.8
DE,2011,907135.0,465.52000000000004
DE,2012,916337.0,470.24000000000007
DE,2013,925538.0,474.96000000000004
DE,2014,934740.0,479.68000000000006
DE,2015,943941.0,484.4
DE,2016,953142.0,489.12
DE,2017,962344.0,493.84000000000003
DE,2018,971545.0,498.56
DE,2019,980747.0,503.28
DE,2020,989948.0,508.0
DE,2021,980747.0,503.28
DE,2022,980747.0,503.28
DE,2023,980747.0,503.28
FL,1910,752619.0,14.0
FL,1911,774204.0,14.41
FL,1912,795789.0,14.820000000000002
FL,1913,817374.0,15.23
FL,1914,838959.0,15.64
FL,1915,860544.0,16.05
FL,1916,882130.0,16.46
FL,1917,903715.0,16.87
FL,1918,925300.0,17.28
FL,1919,946885.0,17.69
FL,1920,968470.0,18.1
FL,1921,1018444.0,19.03
FL,1922,1068418.0,19.96
FL,1923,1118392.0,20.89
FL,1924,1168366.0,21.82
FL,1925,1218340.0,22.75
FL,1926,1268315.0,23.68
FL,1927,1318289.0,24.61
FL,1928,1368263.0,25.540000000000003
FL,1929,1418237.0,26.47
FL,1930,1468211.0,27.4
FL,1931,1511131.0,28.2
FL,1932,1554052.0,29.0
FL,1933,1596972.0,29.799999999999997
FL,1934,1639892.0,30.599999999999998
FL,1935,1682812.0,31.4
FL,1936,1725733.0,32.2
FL,1937,1768653.0,33.0
FL,1938,1811573.0,33.8
FL,1939,1854494.0,34.6
FL,1940,1897414.0,35.4
FL,1941,1984803.0,37.03
FL,1942,2072192.0,38.660000000000004
FL,1943,2159581.0,40.29
FL,1944,2246970.0,41.92
FL,1945,2334360.0,43.55
FL,1946,2421749.0,45.18
FL,1947,2509138.0,46.81
FL,1948,2596527.0,48.440000000000005
FL,1949,2683916.0,50.07
FL,1950,2771305.0,51.7
FL,1951,2989330.0,55.760000000000005
FL,1952,3207356.0,59.82000000000001
FL,1953,3425382.0,63.879999999999995
FL,1954,3643407.0,67.94
FL,1955,3861432.0,72.0
FL,1956,4079458.0,76.06
FL,1957,4297484.0,80.12
FL,1958,4515509.0,84.18
FL,1959,4733534.0,88.24
FL,1960,4951560.0,92.3
FL,1961,5135348.0,95.72999999999999
FL,1962,5319137.0,99.16
FL,1963,5502925.0,102.59
FL,1964,5686713.0,106.02
FL,1965,5870502.0,109.44999999999999
FL,1966,6054290.0,112.88
FL,1967,6238078.0,116.31
FL,1968,6421866.0,119.74
FL,1969,6605655.0,123.16999999999999
FL,1970,6789443.0,126.6
FL,1971,7085131.0,132.12
FL,1972,7380819.0,137.64000000000001
FL,1973,7676507.0,143.16
FL,1974,7972195.0,148.68
FL,1975,8267884.0,154.2
FL,1976,8563572.0,159.72
FL,1977,8859260.0,165.24
FL,1978,9154948.0,170.76000000000002
FL,1979,9450636.0,176.28
FL,1980,9746324.0,181.8
FL,1981,10065484.0,187.75
FL,1982,10384644.0,193.70000000000005
FL,1983,10703805.0,199.65
FL,1984,11022965.0,205.60000000000002
FL,1985,11342125.0,211.55
FL,1986,11661285.0,217.5
FL,1987,11980445.0,223.45000000000002
FL,1988,12299606.0,229.4
FL,1989,12618766.0,235.35000000000002
FL,1990,12937926.0,241.3
FL,1991,13242371.0,246.97000000000003
FL,1992,13546816.0,252.64000000000001
FL,1993,13851262.0,258.31
FL,1994,14155707.0,263.98
FL,1995,14460152.0,269.65
FL,1996,14764597.0,275.32
FL,1997,15069042.0,280.99
FL,1998,15373488.0,286.65999999999997
FL,1999,15677933.0,292.33
FL,2000,15982378.0,298.0
FL,2001,16264271.0,303.26
FL,2002,16546164.0,308.52
FL,2003,16828058.0,313.78
FL,2004,17109951.0,319.03999999999996
FL,2005,17391844.0,324.3
FL,2006,17673737.0,329.56
FL,2007,17955630.0,334.82
FL,2008,18237524.0,340.08
FL,2009,18519417.0,345.34000000000003
FL,2010,18801310.0,350.6
FL,2011,19074998.0,355.68
FL,2012,19348685.0,360.76
FL,2013,19622373.0,365.84
FL,2014,19896061.0,370.92
FL,2015,20169748.0,376.0
FL,2016,20443436.0,381.08
FL,2017,20717124.0,386.15999999999997
FL,2018,20990812.0,391.24
FL,2019,21264499.0,396.32
FL,2020,21538187.0,401.4
FL,2021,21264499.0,396.32
FL,2022,21264499.0,396.32
FL,2023,21264499.0,396.32
GA,1910,2609121.0,45.4
GA,1911,2637792.0,45.9
GA,1912,2666463.0,46.4
GA,1913,2695134.0,46.9
GA,1914,2723805.0,47.4
GA,1915,2752476.0,47.9
GA,1916,2781148.0,48.4
GA,1917,2809819.0,48.89999999999999
GA,1918,2838490.0,49.4
GA,1919,2867161.0,49.9
GA,1920,2895832.0,50.4
GA,1921,2897099.0,50.42
GA,1922,2898367.0,50.44
GA,1923,2899634.0,50.459999999999994
GA,1924,2900902.0,50.480000000000004
GA,1925,2902169.0,50.5
GA,1926,2903436.0,50.519999999999996
GA,1927,2904704.0,50.540000000000006
GA,1928,2905971.0,50.56
GA,1929,2907239.0,50.58
GA,1930,2908506.0,50.6
GA,1931,2930028.0,50.97
GA,1932,2951549.0,51.34
GA,1933,2973071.0,51.71
GA,1934,2994593.0,52.08
GA,1935,3016114.0,52.45
GA,1936,3037636.0,52.82
GA,1937,3059158.0,53.19
GA,1938,3080680.0,53.559999999999995
GA,1939,3102201.0,53.92999999999999
GA,1940,3123723.0,54.3
GA,1941,3155808.0,54.86
GA,1942,3187894.0,55.42
GA,1943,3219980.0,55.98
GA,1944,3252065.0,56.54
GA,1945,3284150.0,57.099999999999994
GA,1946,3316236.0,57.66
GA,1947,3348322.0,58.22
GA,1948,3380407.0,58.78
GA,1949,3412492.0,59.339999999999996
GA,1950,3444578.0,59.9
GA,1951,3494432.0,60.769999999999996
GA,1952,3544286.0,61.64
GA,1953,3594139.0,62.51
GA,1954,3643993.0,63.379999999999995
GA,1955,3693847.0,64.25
GA,1956,3743701.0,65.12
GA,1957,3793555.0,65.99
GA,1958,3843408.0,66.85999999999999
GA,1959,3893262.0,67.72999999999999
GA,1960,3943116.0,68.6
GA,1961,4007762.0,69.72
GA,1962,4072408.0,70.84
GA,1963,4137054.0,71.96
GA,1964,4201700.0,73.08
GA,1965,4266346.0,74.19999999999999
GA,1966,4330991.0,75.32
GA,1967,4395637.0,76.44
GA,1968,4460283.0,77.56
GA,1969,4524929.0,78.67999999999999
GA,1970,4589575.0,79.8
GA,1971,4676928.0,81.32
GA,1972,4764281.0,82.84
GA,1973,4851634.0,84.35999999999999
GA,1974,4938987.0,85.88
GA,1975,5026340.0,87.4
GA,1976,5113693.0,88.92
GA,1977,5201046.0,90.44
GA,1978,5288399.0,91.96
GA,1979,5375752.0,93.48
GA,1980,5463105.0,95.0
GA,1981,5564616.0,96.76
GA,1982,5666127.0,98.52
GA,1983,5767638.0,100.28
GA,1984,5869149.0,102.03999999999999
GA,1985,5970660.0,103.8
GA,1986,6072172.0,105.55999999999999
GA,1987,6173683.0,107.32
GA,1988,6275194.0,109.08
GA,1989,6376705.0,110.84
GA,1990,6478216.0,112.6
GA,1991,6649040.0,115.57000000000001
GA,1992,6819863.0,118.54
GA,1993,6990687.0,121.50999999999999
GA,1994,7161511.0,124.47999999999999
GA,1995,7332334.0,127.45
GA,1996,7503158.0,130.42000000000002
GA,1997,7673982.0,133.39
GA,1998,7844806.0,136.36
GA,1999,8015629.0,139.33
GA,2000,8186453.0,142.3
GA,2001,8336573.0,144.91000000000003
GA,2002,8486693.0,147.52
GA,2003,8636813.0,150.13
GA,2004,8786933.0,152.74
GA,2005,8937053.0,155.35000000000002
GA,2006,9087173.0,157.96
GA,2007,9237293.0,160.57
GA,2008,9387413.0,163.18
GA,2009,9537533.0,165.79
GA,2010,9687653.0,168.4
GA,2011,9790079.0,170.12
GA,2012,9892504.0,171.84
GA,2013,9994930.0,173.56
GA,2014,10097355.0,175.28
GA,2015,10199780.0,177.0
GA,2016,10302206.0,178.72
GA,2017,10404632.0,180.44
GA,2018,10507057.0,182.15999999999997
GA,2019,10609482.0,183.88
GA,2020,10711908.0,185.6
GA,2021,10609482.0,183.88
GA,2022,10609482.0,183.88
GA,2023,10609482.0,183.88
HI,1910,191909.0,29.9
HI,1911,198309.0,30.89
HI,1912,204710.0,31.880000000000003
HI,1913,211110.0,32.87
HI,1914,217510.0,33.86
HI,1915,223910.0,34.849999999999994
HI,1916,230311.0,35.84
HI,1917,236711.0,36.83
HI,1918,243111.0,37.82
HI,1919,249512.0,38.81
HI,1920,255912.0,39.8
HI,1921,267154.0,41.55
HI,1922,278397.0,43.3
HI,1923,289639.0,45.05
HI,1924,300882.0,46.8
HI,1925,312124.0,48.55
HI,1926,323366.0,50.3
HI,1927,334609.0,52.05
HI,1928,345851.0,53.8
HI,1929,357094.0,55.55
HI,1930,368336.0,57.3
HI,1931,373835.0,58.160000000000004
HI,1932,379335.0,59.02
HI,1933,384834.0,59.879999999999995
HI,1934,390334.0,60.739999999999995
HI,1935,395833.0,61.6
HI,1936,401332.0,62.46
HI,1937,406832.0,63.32000000000001
HI,1938,412331.0,64.18
HI,1939,417831.0,65.04
HI,1940,423330.0,65.9
HI,1941,430976.0,67.09
HI,1942,438623.0,68.28
HI,1943,446269.0,69.47
HI,1944,453916.0,70.66
HI,1945,461562.0,71.85
HI,1946,469208.0,73.04
HI,1947,476855.0,74.22999999999999
HI,1948,484501.0,75.42
HI,1949,492148.0,76.61
HI,1950,499794.0,77.8
HI,1951,513092.0,79.87
HI,1952,526390.0,81.94
HI,1953,539687.0,84.00999999999999
HI,1954,552985.0,86.08000000000001
HI,1955,566283.0,88.15
HI,1956,579581.0,90.22
HI,1957,592879.0,92.28999999999999
HI,1958,606176.0,94.36000000000001
HI,1959,619474.0,96.43
HI,1960,632772.0,98.5
HI,1961,646351.0,100.62
HI,1962,659930.0,102.74000000000001
HI,1963,673509.0,104.85999999999999
HI,1964,687088.0,106.97999999999999
HI,1965,700666.0,109.1
HI,1966,714245.0,111.22
HI,1967,727824.0,113.34
HI,1968,741403.0,115.46000000000001
HI,1969,754982.0,117.58
HI,1970,768561.0,119.7
HI,1971,788174.0,122.75
HI,1972,807787.0,125.80000000000001
HI,1973,827400.0,128.85
HI,1974,847013.0,131.89999999999998
HI,1975,866626.0,134.95
HI,1976,886239.0,138.0
HI,1977,905852.0,141.04999999999998
HI,1978,925465.0,144.1
HI,1979,945078.0,147.15
HI,1980,964691.0,150.2
HI,1981,979045.0,152.44
HI,1982,993399.0,154.68
HI,1983,1007752.0,156.92
HI,1984,1022106.0,159.16
HI,1985,1036460.0,161.39999999999998
HI,1986,1050814.0,163.64
HI,1987,1065168.0,165.88
HI,1988,1079521.0,168.12
HI,1989,1093875.0,170.36
HI,1990,1108229.0,172.6
HI,1991,1118560.0,174.2
HI,1992,1128891.0,175.8
HI,1993,1139221.0,177.39999999999998
HI,1994,1149552.0,179.0
HI,1995,1159883.0,180.6
HI,1996,1170214.0,182.2
HI,1997,1180545.0,183.79999999999998
HI,1998,1190875.0,185.39999999999998
HI,1999,1201206.0,187.0
HI,2000,1211537.0,188.6
HI,2001,1226413.0,190.92000000000002
HI,2002,1241290.0,193.24
HI,2003,1256166.0,195.55999999999997
HI,2004,1271043.0,197.88
HI,2005,1285919.0,200.2
HI,2006,1300795.0,202.51999999999998
HI,2007,1315672.0,204.84
HI,2008,1330548.0,207.16000000000003
HI,2009,1345425.0,209.48
HI,2010,1360301.0,211.8
HI,2011,1369798.0,213.28
HI,2012,1379295.0,214.76000000000002
HI,2013,1388792.0,216.23999999999998
HI,2014,1398289.0,217.72
HI,2015,1407786.0,219.2
HI,2016,1417283.0,220.68
HI,2017,1426780.0,222.16
HI,2018,1436277.0,223.64
HI,2019,1445774.0,225.12
HI,2020,1455271.0,226.6
HI,2021,1445774.0,225.12
HI,2022,1445774.0,225.12
HI,2023,1445774.0,225.12
IA,1910,2224771.0,39.8
IA,1911,2242696.0,40.12
IA,1912,2260621.0,40.44
IA,1913,2278546.0,40.76
IA,1914,2296471.0,41.08
IA,1915,2314396.0,41.4
IA,1916,2332321.0,41.72
IA,1917,2350246.0,42.04
IA,1918,2368171.0,42.36
IA,1919,2386096.0,42.68
IA,1920,2404021.0,43.0
IA,1921,2410713.0,43.120000000000005
IA,1922,2417405.0,43.24
IA,1923,2424096.0,43.36
IA,1924,2430788.0,43.480000000000004
IA,1925,2437480.0,43.6
IA,1926,2444172.0,43.72
IA,1927,2450864.0,43.84
IA,1928,2457555.0,43.96000000000001
IA,1929,2464247.0,44.08
IA,1930,2470939.0,44.2
IA,1931,2477672.0,44.32
IA,1932,2484405.0,44.440000000000005
IA,1933,2491138.0,44.56
IA,1934,2497871.0,44.68
IA,1935,2504604.0,44.8
IA,1936,2511336.0,44.92
IA,1937,2518069.0,45.04
IA,1938,2524802.0,45.16
IA,1939,2531535.0,45.28
IA,1940,2538268.0,45.4
IA,1941,2546548.0,45.55
IA,1942,2554829.0,45.7
IA,1943,2563110.0,45.849999999999994
IA,1944,2571390.0,46.0
IA,1945,2579670.0,46.15
IA,1946,2587951.0,46.3
IA,1947,2596232.0,46.45
IA,1948,2604512.0,46.6
IA,1949,2612792.0,46.75
IA,1950,2621073.0,46.9
IA,1951,2634719.0,47.15
IA,1952,2648366.0,47.400000000000006
IA,1953,2662012.0,47.65
IA,1954,2675659.0,47.9
IA,1955,2689305.0,48.15
IA,1956,2702951.0,48.4
IA,1957,2716598.0,48.65
IA,1958,2730244.0,48.9
IA,1959,2743891.0,49.15
IA,1960,2757537.0,49.4
IA,1961,2764221.0,49.52
IA,1962,2770905.0,49.64
IA,1963,2777589.0,49.76
IA,1964,2784273.0,49.879999999999995
IA,1965,2790956.0,50.0
IA,1966,2797640.0,50.120000000000005
IA,1967,2804324.0,50.24
IA,1968,2811008.0,50.36
IA,1969,2817692.0,50.48
IA,1970,2824376.0,50.6
IA,1971,2833319.0,50.76
IA,1972,2842262.0,50.92
IA,1973,2851206.0,51.08
IA,1974,2860149.0,51.24
IA,1975,2869092.0,51.400000000000006
IA,1976,2878035.0,51.56
IA,1977,2886978.0,51.72
IA,1978,2895922.0,51.88
IA,1979,2904865.0,52.040000000000006
IA,1980,2913808.0,52.2
IA,1981,2900103.0,51.95
IA,1982,2886397.0,51.7
IA,1983,2872692.0,51.45
IA,1984,2858987.0,51.2
IA,1985,2845282.0,50.95
IA,1986,2831576.0,50.7
IA,1987,2817871.0,50.45
IA,1988,2804166.0,50.2
IA,1989,2790460.0,49.95
IA,1990,2776755.0,49.7
IA,1991,2791712.0,49.970000000000006
IA,1992,2806669.0,50.24000000000001
IA,1993,2821626.0,50.51
IA,1994,2836583.0,50.78
IA,1995,2851540.0,51.05
IA,1996,2866496.0,51.32
IA,1997,2881453.0,51.59
IA,1998,2896410.0,51.86
IA,1999,2911367.0,52.129999999999995
IA,2000,2926324.0,52.4
IA,2001,2938327.0,52.61
IA,2002,2950330.0,52.82
IA,2003,2962333.0,53.03
IA,2004,2974336.0,53.239999999999995
IA,2005,2986340.0,53.45
IA,2006,2998343.0,53.66
IA,2007,3010346.0,53.870000000000005
IA,2008,3022349.0,54.08
IA,2009,3034352.0,54.290000000000006
IA,2010,3046355.0,54.5
IA,2011,3060756.0,54.760000000000005
IA,2012,3075158.0,55.02
IA,2013,3089559.0,55.28
IA,2014,3103961.0,55.54
IA,2015,3118362.0,55.8
IA,2016,3132763.0,56.06
IA,2017,3147165.0,56.32
IA,2018,3161566.0,56.580000000000005
IA,2019,3175968.0,56.839999999999996
IA,2020,3190369.0,57.1
IA,2021,3175968.0,56.839999999999996
IA,2022,3175968.0,56.839999999999996
IA,2023,3175968.0,56.839999999999996
ID,1910,325594.0,3.9
ID,1911,336221.0,4.029999999999999
ID,1912,346848.0,4.16
ID,1913,357476.0,4.29
ID,1914,368103.0,4.42
ID,1915,378730.0,4.55
ID,1916,389357.0,4.68
ID,1917,399984.0,4.81
ID,1918,410612.0,4.9399999999999995
ID,1919,421239.0,5.07
ID,1920,431866.0,5.2
ID,1921,433183.0,5.220000000000001
ID,1922,434499.0,5.24
ID,1923,435816.0,5.26
ID,1924,437132.0,5.28
ID,1925,438449.0,5.300000000000001
ID,1926,439766.0,5.32
ID,1927,441082.0,5.34
ID,1928,442399.0,5.36
ID,1929,443715.0,5.38
ID,1930,445032.0,5.4
ID,1931,453016.0,5.5
ID,1932,461000.0,5.6000000000000005
ID,1933,468984.0,5.699999999999999
ID,1934,476968.0,5.800000000000001
ID,1935,484952.0,5.9
ID,1936,492937.0,6.0
ID,1937,500921.0,6.1
ID,1938,508905.0,6.200000000000001
ID,1939,516889.0,6.300000000000001
ID,1940,524873.0,6.4
ID,1941,531249.0,6.470000000000001
ID,1942,537626.0,6.540000000000001
ID,1943,544002.0,6.609999999999999
ID,1944,550379.0,6.68
ID,1945,556755.0,6.75
ID,1946,563131.0,6.82
ID,1947,569508.0,6.890000000000001
ID,1948,575884.0,6.959999999999999
ID,1949,582261.0,7.029999999999999
ID,1950,588637.0,7.1
ID,1951,596492.0,7.199999999999999
ID,1952,604348.0,7.3
ID,1953,612203.0,7.3999999999999995
ID,1954,620059.0,7.5
ID,1955,627914.0,7.6
ID,1956,635769.0,7.699999999999999
ID,1957,643625.0,7.799999999999999
ID,1958,651480.0,7.9
ID,1959,659336.0,8.0
ID,1960,667191.0,8.1
ID,1961,671729.0,8.15
ID,1962,676266.0,8.200000000000001
ID,1963,680804.0,8.249999999999998
ID,1964,685341.0,8.299999999999999
ID,1965,689879.0,8.35
ID,1966,694417.0,8.399999999999999
ID,1967,698954.0,8.45
ID,1968,703492.0,8.5
ID,1969,708029.0,8.55
ID,1970,712567.0,8.6
ID,1971,735704.0,8.88
ID,1972,758841.0,9.16
ID,1973,781977.0,9.44
ID,1974,805114.0,9.719999999999999
ID,1975,828251.0,10.0
ID,1976,851388.0,10.28
ID,1977,874525.0,10.559999999999999
ID,1978,897661.0,10.84
ID,1979,920798.0,11.12
ID,1980,943935.0,11.4
ID,1981,950216.0,11.48
ID,1982,956498.0,11.56
ID,1983,962779.0,11.639999999999999
ID,1984,969061.0,11.719999999999999
ID,1985,975342.0,11.8
ID,1986,981623.0,11.879999999999999
ID,1987,987905.0,11.96
ID,1988,994186.0,12.04
ID,1989,1000468.0,12.120000000000001
ID,1990,1006749.0,12.2
ID,1991,1035469.0,12.55
ID,1992,1064190.0,12.9
ID,1993,1092910.0,13.25
ID,1994,1121631.0,13.6
ID,1995,1150351.0,13.95
ID,1996,1179071.0,14.3
ID,1997,1207792.0,14.649999999999999
ID,1998,1236512.0,15.0
ID,1999,1265233.0,15.349999999999998
ID,2000,1293953.0,15.7
ID,2001,1321316.0,16.029999999999998
ID,2002,1348679.0,16.36
ID,2003,1376042.0,16.689999999999998
ID,2004,1403405.0,17.02
ID,2005,1430768.0,17.35
ID,2006,1458130.0,17.68
ID,2007,1485493.0,18.009999999999998
ID,2008,1512856.0,18.34
ID,2009,1540219.0,18.67
ID,2010,1567582.0,19.0
ID,2011,1594734.0,19.330000000000002
ID,2012,1621887.0,19.66
ID,2013,1649039.0,19.99
ID,2014,1676192.0,20.32
ID,2015,1703344.0,20.65
ID,2016,1730496.0,20.98
ID,2017,1757649.0,21.310000000000002
ID,2018,1784801.0,21.64
ID,2019,1811954.0,21.97
ID,2020,1839106.0,22.3
ID,2021,1811954.0,21.97
ID,2022,1811954.0,21.97
ID,2023,1811954.0,21.97
IL,1910,5638591.0,101.6
IL,1911,5723260.0,103.12
IL,1912,5807929.0,104.64
IL,1913,5892598.0,106.16
IL,1914,5977267.0,107.67999999999999
IL,1915,6061936.0,109.19999999999999
IL,1916,6146604.0,110.72
IL,1917,6231273.0,112.24
IL,1918,6315942.0,113.75999999999999
IL,1919,6400611.0,115.28
IL,1920,6485280.0,116.8
IL,1921,6599817.0,118.86000000000001
IL,1922,6714355.0,120.92
IL,1923,6828892.0,122.97999999999999
IL,1924,6943430.0,125.04
IL,1925,7057967.0,127.1
IL,1926,7172504.0,129.16
IL,1927,7287042.0,131.22
IL,1928,7401579.0,133.28
IL,1929,7516117.0,135.34
IL,1930,7630654.0,137.4
IL,1931,7657313.0,137.88
IL,1932,7683971.0,138.36
IL,1933,7710630.0,138.83999999999997
IL,1934,7737289.0,139.32
IL,1935,7763948.0,139.8
IL,1936,7790606.0,140.28
IL,1937,7817265.0,140.76
IL,1938,7843924.0,141.23999999999998
IL,1939,7870582.0,141.72
IL,1940,7897241.0,142.2
IL,1941,7978734.0,143.67
IL,1942,8060228.0,145.14
IL,1943,8141721.0,146.60999999999999
IL,1944,8223215.0,148.07999999999998
IL,1945,8304708.0,149.55
IL,1946,8386202.0,151.01999999999998
IL,1947,8467696.0,152.49
IL,1948,8549189.0,153.96
IL,1949,8630682.0,155.43
IL,1950,8712176.0,156.9
IL,1951,8849074.0,159.37
IL,1952,8985972.0,161.84
IL,1953,9122871.0,164.31
IL,1954,9259769.0,166.78
IL,1955,9396667.0,169.25
IL,1956,9533565.0,171.72
IL,1957,9670463.0,174.19
IL,1958,9807362.0,176.66
IL,1959,9944260.0,179.13
IL,1960,10081158.0,181.6
IL,1961,10184440.0,183.46
IL,1962,10287722.0,185.32
IL,1963,10391003.0,187.17999999999998
IL,1964,10494285.0,189.04
IL,1965,10597567.0,190.89999999999998
IL,1966,10700849.0,192.76
IL,1967,10804131.0,194.62
IL,1968,10907412.0,196.48
IL,1969,11010694.0,198.34
IL,1970,11113976.0,200.2
IL,1971,11145230.0,200.76000000000002
