name,type,latitude_deg,longitude_deg,state
Porter Airport,small_airport,39.95420074,-82.18319702,OH
Lewis Airport,small_airport,27.89859962,-82.18260193,FL
Shady International Airport,small_airport,29.09609985,-82.17900085,FL
Lorain County Regional Airport,small_airport,41.34429932,-82.17759705,OH
Nesta Airport,small_airport,40.63280106,-82.17680359,OH
Sheriff's Operation Center Heliport,heliport,29.19330025,-82.17510223,FL
Elizabethton Municipal Airport,small_airport,36.37120056,-82.1733017,TN
Marion Correctional Institution Heliport,heliport,29.30529976,-82.17259979,FL
State Prison Field,small_airport,30.05579948,-82.17230225,FL
Pea Patch Aerodrome,small_airport,33.30179977,-82.17230225,GA
Lee Farms Airport,small_airport,29.33469963,-82.16680145,FL
Plant City Municipal Airport,small_airport,28.00020027,-82.16419983,FL
Gallia Meigs Regional Airport,small_airport,38.83409882,-82.16339874,OH
North Port Fire Rescue Station 84 Heliport,heliport,27.066541,-82.162708,FL
Parker Field,small_airport,34.76139832,-82.16139984,SC
Greenwood County Airport,small_airport,34.24869919,-82.15910339,SC
Rimes Lakecrest Airport,small_airport,29.46789932,-82.15879822,FL
Connell's Wahoo Airport,small_airport,28.63190079,-82.15779877,FL
Flying W Airranch Airport,small_airport,28.68359947,-82.1576004,FL
Bowman's Beach Helistop,heliport,26.46260071,-82.15679932,FL
Zephyrhills Municipal Airport,small_airport,28.22820091,-82.15589905,FL
Henderson Heliport,heliport,26.51869965,-82.15180206,FL
Swinton Smith Field at Reidsville Municipal Airport,small_airport,32.05899811,-82.15170288,GA
Sheriff's North Multi District Office Heliport,heliport,29.27389908,-82.15029907,FL
Ko-Kee Airport,small_airport,28.59499931,-82.14980316,FL
Wings-N-Wheels Airport,small_airport,29.3614006,-82.14980316,FL
Bernie Little Heliport,heliport,29.16970062,-82.14949799,FL
Chandelle Airport,small_airport,34.82289886,-82.14820099,SC
Blackwater Creek Ultralightport,small_airport,28.13699913,-82.14649963,FL
Jer-Mar Airpark,small_airport,41.25619888,-82.14379883,OH
Thompson's Goinbroke Aero Ranch Airport,small_airport,29.38660049,-82.14289856,FL
Transylvania Community Hospital Heliport,heliport,35.25579834,-82.14240265,NC
Stanchester Airport,small_airport,27.80590057,-82.14009857,FL
Fort Gordon Hqs Helipad Heliport,heliport,33.42039871,-82.13960266,GA
Munroe Regional Medical Center Heliport,heliport,29.172472,-82.139111,FL
Eagle's Landing Airport,small_airport,26.6772995,-82.1364975,FL
Massengill Airport,small_airport,40.06900024,-82.13600159,OH
Bokeelia Helistop,heliport,26.67060089,-82.1359024,FL
Morris Seaplane Base,seaplane_base,33.60969925,-82.13580322,GA
S & S Avion Ranch Airport,small_airport,28.95919991,-82.13420105,FL
Vensil Farms Airport,small_airport,40.1067009,-82.13210297,OH
Montgomery's Flying M Ranch Airport,small_airport,28.77359962,-82.13040161,FL
United Coal Heliport,heliport,37.29679871,-82.12870026,VA
Okefenokee Heliport,heliport,30.73749924,-82.12670135,GA
Grundy Municipal Airport,small_airport,37.23239899,-82.125,VA
Jumbolair-Greystone Airport,small_airport,29.28030014,-82.12480164,FL
Forestry-Strip Airport,small_airport,31.37240028,-82.12349701,GA
Fairview Airport,small_airport,35.15729904,-82.12229919,SC
Appalachian Regional Airport,small_airport,37.6818,-82.1221,WV
Pleasant Valley Hospital Heliport,heliport,38.86899948,-82.12180328,WV
Pine Island Airport,small_airport,26.65620041,-82.12120056,FL
Dwight David Eisenhower Army Medical Ctr Heliport,heliport,33.43009949,-82.12120056,GA
Thrifts Airport,small_airport,30.34939957,-82.12090302,FL
Flying Dutchman Ranch Airport,small_airport,29.13080025,-82.11930084,FL
Tranquility Bay Strip,small_airport,26.64340019,-82.11789703,FL
Snoddy Air Strip,small_airport,40.69449997,-82.11789703,OH
Northstar Aviation Heliport,heliport,36.63880157,-82.11669922,VA
Lagrange Airport,small_airport,41.20280075,-82.11519623,OH
Crazy Horse Airport,small_airport,38.3421667,-82.115,WV
O'Bleness Memorial Hospital Heliport,heliport,39.3266983,-82.11430359,OH
Pleasant Home Gliding Club Gliderport,small_airport,40.9192009,-82.11399841,OH
Monroe Airpark,small_airport,29.01889992,-82.11370087,FL
Pine Island Helistop,heliport,26.6067009,-82.11090088,FL
Tri-Cities Heliport,heliport,36.64590073,-82.11070251,VA
Johns Landing Airport,small_airport,39.89860153,-82.11029816,OH
Richards Airport,small_airport,41.40390015,-82.10649872,OH
Myakka Head Airport,small_airport,27.45560074,-82.10500336,FL
Carroll's Airport,small_airport,41.33390045,-82.1026001,OH
F.B. Fowler Heliport,heliport,37.28089905,-82.10209656,VA
Norton Airport,small_airport,29.00110054,-82.1006012,FL
Elyria Airport,small_airport,41.33150101,-82.10030365,OH
Mason County Airport,small_airport,38.91460037,-82.09860229,WV
Crooksville Airport,small_airport,39.73699951,-82.09850311,OH
Woodstock Airport,small_airport,26.58259964,-82.0983963,FL
Emh Regional Medical Center Heliport,heliport,41.36500168,-82.09760284,OH
Doctors Hospital Heliport,heliport,33.487583,-82.095592,GA
St. Joseph Hospital Heliport,heliport,26.99090004,-82.0951004,FL
The Flying Horseman Airport,small_airport,29.71520042,-82.09429932,FL
Midway Lake Airport,small_airport,28.04199982,-82.09230042,FL
Arnold Airport,small_airport,39.11059952,-82.09220123,OH
Doctors Hospital Heliport,closed,33.481701,-82.091698,GA
Sheriff's South Multi District Office Heliport,heliport,29.10580063,-82.09089661,FL
St James Helistop,heliport,26.5114994,-82.08840179,FL
Cheryl-Lane Landings Airport,small_airport,28.67110062,-82.08730316,FL
Metter Municipal Airport,small_airport,32.37390137,-82.07920074,GA
Russell County Medical Center Heliport,heliport,36.898,-82.078,VA
Green Pond Airport,small_airport,34.80855328,-82.07737684,SC
Hacienda De Gay Airstrip,small_airport,32.66329956,-82.07530212,GA
Candler Co Hospital Heliport,heliport,32.40850067,-82.06600189,GA
Freeflight International Airport,small_airport,28.81110001,-82.06539917,FL
Clinchfield Heliport,heliport,36.90570068,-82.06349945,VA
Minnick's Heliport,heliport,38.57089996,-82.06240082,WV
Harris Corn Field,small_airport,41.17309952,-82.05930328,OH
Paniola Air Ranch Airport,small_airport,29.37529945,-82.05809784,FL
Gorman-Freeman Airport,small_airport,40.78139877,-82.05570221,OH
Fox Haven Plantation STOLport,small_airport,35.34680176,-82.05509949,NC
Ridgewood Air Airport,small_airport,34.29169846,-82.05390167,SC
Marjorie Kennan Rawlings Airport,small_airport,29.47929955,-82.05329895,FL
Keystone Airpark,small_airport,29.84469986,-82.04750061,FL
South Lakeland Airport,small_airport,27.9333992,-82.04399872,FL
Lake Suzy Estates Airport,small_airport,27.04260063,-82.04370117,FL
Soaring Horse Airport,small_airport,41.08280182,-82.04319763,OH
Tootle Airport,small_airport,32.03210068,-82.04149628,GA
Daniel Field,medium_airport,33.46649933,-82.03939819,GA
Virginia Highlands Airport,small_airport,36.68709946,-82.03330231,VA
Burr Oak Lodge Heliport,heliport,39.53030014,-82.03330231,OH
Leeward Air Ranch Airport,small_airport,29.08410072,-82.03230286,FL
Wheat Field,small_airport,35.20669937,-82.0318985,NC
Holzer Athens Heliport,heliport,39.333238,-82.029195,OH
Kruggel Airport,small_airport,41.14310074,-82.02850342,OH
Davis Field,small_airport,30.79750061,-82.02760315,GA
Mcdowell Hospital Heliport,heliport,35.66579819,-82.02420044,NC
Pomeroy-Mason Seaplane Base,seaplane_base,39.02230072,-82.02349854,WV
Burnt Store Road Heliport,heliport,26.846631,-82.022228,FL
85th Avenue Airstrip,small_airport,29.48500061,-82.02200317,FL
Lakeland Linder Regional Airport,medium_airport,27.98889923,-82.01860046,FL
Bethesda Hospital Helistop,heliport,39.974201,-82.018204,OH
Lodi Community Hospital Heliport,heliport,41.03590012,-82.01429749,OH
Burke County Hospital Heliport,heliport,33.08440018,-82.01309967,GA
Parr Airport,small_airport,40.00699997,-82.01239777,OH
Shiflet Field,small_airport,35.72069931,-82.00980377,NC
Sanders Ranch Airport,small_airport,29.66250038,-82.00930023,FL
Keller Airport,closed,41.446702,-82.007103,OH
Scheibe Field,small_airport,40.75090027,-82.00430298,OH
Burke County Airport,small_airport,33.04130173,-82.00270081,GA
Triple Tree Airport,small_airport,34.67440033,-82.00140381,SC
Back Achers Airport,small_airport,29.07299995,-81.99949646,FL
Green Swamp Aerodrome,small_airport,28.21170044,-81.998703,FL
Avery County Morrison Field,small_airport,35.94459915,-81.99569702,NC
Alpha Natural Resources Llc Heliport,heliport,36.69670105,-81.99530029,VA
Sandy Hill Airport,small_airport,33.22109985,-81.99530029,GA
Dry Pond Airport,small_airport,35.3475,-81.995001,NC
Riverview Airport,small_airport,40.13650131,-81.99369812,OH
Thomason Airfield,small_airport,34.36349869,-81.99320221,SC
Mole Airport,small_airport,41.26169968,-81.99069977,OH
The Villages Heliport,heliport,28.98060036,-81.99060059,FL
Charlotte County Airport,small_airport,26.92020035,-81.9905014,FL
Medical College of Georgia Heliport,heliport,33.47109985,-81.98829651,GA
Johary Airport,small_airport,29.02639961,-81.98789978,FL
Crooked Fence Farm Airport,small_airport,34.77360153,-81.98639679,SC
Jordan Heliport,heliport,29.01409912,-81.98449707,FL
Lockheed Martin-Ocala Heliport,heliport,29.085814,-81.984253,FL
University Hospital Heliport,heliport,33.470792,-81.983817,GA
Riverside Airport,small_airport,39.98619843,-81.98370361,OH
M.C.R. Airport,small_airport,41.06169891,-81.9835968,OH
Camp Blanding Army Air Field/NG Airfield,small_airport,29.95249939,-81.97969818,FL
Varns Farms Airport,small_airport,40.82799911,-81.97969818,OH
Jordan Seaplane Base,seaplane_base,29.01409912,-81.97810364,FL
Johnsons Field,small_airport,41.43199921,-81.97489929,OH
Wright's Field,small_airport,40.19029999,-81.97399902,OH
Rauhaus Field,small_airport,41.20999908,-81.97360229,OH
Graham Farm Airport,small_airport,40.15340042,-81.97350311,OH
Valley City Flying Club Airport,small_airport,41.25699997,-81.97070313,OH
Sunnybreeze Airport,small_airport,27.05559921,-81.97059631,FL
R & M Aviation Airport,small_airport,41.45370102,-81.9701004,OH
Land South Heliport,heliport,27.86639977,-81.9693985,FL
Gilbert Airport,small_airport,41.36669922,-81.96649933,OH
Millen Airport,small_airport,32.89360046,-81.9654007,GA
Augusta Regional At Bush Field,large_airport,33.36989975,-81.96450043,GA
Dorlon Airpark,small_airport,41.28839874,-81.96260071,OH
Spencer's Airpark,small_airport,30.0685997,-81.96070099,FL
Columbia Airport,small_airport,41.31880188,-81.96019745,OH
Lake Gibson Seaplane Base,seaplane_base,28.10860062,-81.95870209,FL
Spartanburg Downtown Memorial Airport,small_airport,34.91569901,-81.95649719,SC
Melrose Landing Airport,small_airport,29.66690063,-81.95510101,FL
Holmes County Airport,small_airport,40.53720093,-81.95439911,OH
Lakeland Regional Medical Center Heliport,heliport,28.05920029,-81.95400238,FL
Milliken & County Heliport,heliport,34.98680115,-81.95339966,SC
Leon Airport,small_airport,38.70349884,-81.95220184,WV
Donn Heliport,heliport,41.47589874,-81.95069885,OH
Lake Weir Seaplane Base,seaplane_base,29.03440094,-81.95059967,FL
Crocker Airport,small_airport,41.28229904,-81.9489975,OH
Laurens County Airport,small_airport,34.50709915,-81.94719696,SC
Rebel Field,heliport,35.3246994,-81.94580078,NC
Mountain City / East Tennessee Helicopters Heliport,heliport,36.419367,-81.945199,TN
Pearson's Farm Airport,small_airport,35.05730057,-81.94480133,SC
Lake Gibson High School Heliport,heliport,28.13360023,-81.94290161,FL
Graham's Landing Airport,closed,41.225602,-81.941498,OH
Cape Coral Hospital Heliport,heliport,26.63839912,-81.9414978,FL
Spartanburg Regional Medical Center Heliport,heliport,34.96780014,-81.94110107,SC
Flying Palomino Ranch Airport,small_airport,28.87800026,-81.94090271,FL
Aero Lake Farm Airport,small_airport,41.04529953,-81.93650055,OH
Flying Baron Estates Airport,small_airport,28.79750061,-81.93589783,FL
Rutherford County Marchman Field,small_airport,35.4282,-81.935097,NC
Pine Ridge Helistop,heliport,26.49040031,-81.93340302,FL
Walker Vi Heliport,heliport,37.77190018,-81.93280029,WV
Miller Airport,small_airport,39.13169861,-81.93180084,OH
Burntwood Ranch Airport,small_airport,28.25810051,-81.93060303,FL
Lieving Airport,small_airport,38.89920044,-81.92970276,WV
Old South Aerodrome,small_airport,36.677778,-81.928722,VA
Philip Sporn Plant Heliport,heliport,38.96379852,-81.9240036,WV
Westfield Airport,small_airport,41.01279831,-81.92009735,OH
Hobby Hill STOLport,small_airport,28.97550011,-81.91870117,FL
Tex Merritt Private Airstrip,small_airport,28.6678009,-81.91809845,FL
Logan County Airport,small_airport,37.85570145,-81.91590118,WV
Mc Donald's Field,small_airport,27.1970005,-81.91560364,FL
Shell Creek Airpark,small_airport,26.96890068,-81.91560364,FL
Back Achers Heliport,heliport,41.40340042,-81.90820313,OH
Brantley County Airport,small_airport,31.20739937,-81.90579987,GA
Hilliard Airpark,small_airport,30.68630028,-81.90570068,FL
Southern Aero Sports Airport,small_airport,34.62509918,-81.89839935,SC
Pine Shadows Airpark,small_airport,26.73279953,-81.89730072,FL
Wayne Memorial Hospital Heliport,heliport,31.60160065,-81.89710236,GA
Elk River Airport,small_airport,36.16040039,-81.89679718,NC
Petro Heliport,heliport,39.97169876,-81.89510345,OH
Stine Field,small_airport,40.73339844,-81.89289856,OH
Zanesville Municipal Airport,medium_airport,39.94440079,-81.89209747,OH
Love Field,small_airport,28.96190071,-81.89150238,FL
Flying-H Airport,small_airport,28.87610054,-81.88899994,FL
Hearn Airport,small_airport,32.15710068,-81.88870239,GA
Wayne County Airport,small_airport,40.87480164,-81.88829803,OH
Woods and Lakes Airpark,small_airport,29.12360001,-81.88700104,FL
Carolina Cow Country Airport,small_airport,34.5326004,-81.88619995,SC
Grass Roots Airpark,small_airport,28.64170074,-81.88500214,FL
Jesup Wayne County Airport,small_airport,31.55400085,-81.88249969,GA
Williams Field,small_airport,30.04299927,-81.88089752,FL
Wauchula Municipal Airport,small_airport,27.51490021,-81.88050079,FL
Ott's Landing Airport,small_airport,27.3039,-81.880403,FL
Little's Heliport,heliport,28.01059914,-81.8789978,FL
Cecil Airport,small_airport,30.21870041,-81.87670136,FL
Caloosa Downtown Seaplane Base,seaplane_base,26.63500023,-81.875,FL
Osborn Airfield,small_airport,28.52669907,-81.87480164,FL
Whitehouse Naval Outlying Field,small_airport,30.35390091,-81.87190247,FL
Davies Air Field,small_airport,40.73889923,-81.87169647,OH
Claxton Evans County Airport,small_airport,32.19509888,-81.86959839,GA
Lee Memorial Hospital Emergency Heliport,heliport,26.64170074,-81.86730194,FL
Twin Lakes Airport,small_airport,33.64569855,-81.86710358,SC
L R M C Emergency Helistop,heliport,28.80830002,-81.86699677,FL
Charles A. Cannon/ Jr Memorial Hospital Heliport,heliport,36.06669998,-81.86669922,NC
Boomerang Airport,small_airport,35.21260071,-81.86650085,NC
Derry Landing Strip,small_airport,39.99399948,-81.86370087,OH
Dancing Oaks Heliport,heliport,27.9484005,-81.8635025,FL
Page Field,medium_airport,26.58659935,-81.86329651,FL
Oak Ridge Airport,small_airport,29.580536,-81.861181,FL
Linville Ridge Heliport,heliport,36.11809921,-81.86060333,NC
Southwest Florida Regional Medical Center Heliport,heliport,26.60540009,-81.85949707,FL
HIA Airport,small_airport,32.5623056,-81.8576944,IN
Wink Tv Heliport,heliport,26.6508007,-81.85559845,FL
Richard Downing Airport,small_airport,40.30920029,-81.85340118,OH
Clute's Hilltop Airport,small_airport,35.43399811,-81.85119629,NC
De Soto Memorial Hospital Heliport,heliport,27.22750092,-81.8506012,FL
Gulf Coast Hospital Heliport,heliport,26.54416667,-81.85,FL
Cleveland Hopkins International Airport,large_airport,41.4117012,-81.84980011,OH
Carlstrom Field,small_airport,27.12059975,-81.84980011,FL
Kennedy Seaplane Base,seaplane_base,28.60309982,-81.84950256,FL
Gulf Coast Medical Center Heliport,heliport,26.54405556,-81.84880556,FL
Eagles Nest Heliport,heliport,28.04389954,-81.84860229,FL
Coshocton County Memorial Hospital Heliport,heliport,40.27059937,-81.84819794,OH
Hennessy Airport,small_airport,27.05120087,-81.84809875,FL
Sheets Airport,small_airport,28.53289986,-81.84670258,FL
Sheriffs Helistop,heliport,27.89999962,-81.8451004,FL
Barton Regional Medical Center Heliport,heliport,27.918947,-81.844848,FL
Bartow High School Heliport,heliport,27.87999916,-81.84120178,FL
Seminole Lake Gliderport,small_airport,28.40579987,-81.83789825,FL
Arcadia Municipal Airport,small_airport,27.19199944,-81.83730316,FL
Southern Machine & Steel Yard Heliport,heliport,26.63419914,-81.83399963,FL
Griffins Peace River Ranch Airport,small_airport,27.41889954,-81.83260345,FL
Flanders Field,small_airport,28.20639992,-81.82790375,FL
Harman Airport,small_airport,33.48429871,-81.82589722,SC
Johnson County Airport,small_airport,36.4178009,-81.82510376,TN
Clinch Valley Medical Center Heliport,heliport,37.09460068,-81.82099915,VA
Edgefield County Airport,small_airport,33.73680115,-81.81960297,SC
Jackson County Airport,small_airport,38.92979813,-81.81950378,WV
State Line Ultraport/Flightpark Ultralightport,small_airport,35.17850113,-81.81790161,SC
Fly'N R Ranch Airport,small_airport,28.98419952,-81.81700134,FL
Market World Airport,small_airport,28.05859947,-81.8164978,FL
Blackcreek International Heliport,heliport,30.07390022,-81.81580353,FL
Margos Sky Ranch Airport,small_airport,41.04449844,-81.81569672,OH
Brunswick Family Health Center Heliport,heliport,41.237698,-81.815443,OH
Leesburg International Airport,medium_airport,28.82309914,-81.80870056,FL
Orlampa Inc Airport,small_airport,28.16699982,-81.80809784,FL
Garner Landing Seaplane Base,seaplane_base,28.10359955,-81.80590057,FL
Herlong Airport,small_airport,30.27779961,-81.80590057,FL
Kurt's Field,small_airport,38.4788193,-81.8036944,WV
Morgan County Airport,small_airport,39.65420151,-81.80319977,OH
Florida Flying Gators Ultralightport,small_airport,28.62779999,-81.80290222,FL
Sexton Airport,small_airport,34.353833,-81.802358,SC
Kings Field,small_airport,28.50860023,-81.8003006,FL
Pegasus Ranch Airport,small_airport,32.69390106,-81.79859924,GA
Weltzien Skypark Airport,small_airport,41.02840042,-81.79850006,OH
Tazewell County Airport,small_airport,37.06370163,-81.7983017,VA
Hilty Field,small_airport,40.94139862,-81.79779816,OH
Naples Community Hospital Heliport,heliport,26.1515007,-81.79699707,FL
Southwest General Hospital Heliport,heliport,41.3708992,-81.79489899,OH
Saluda County Airport,small_airport,33.92679977,-81.79460144,SC
Davis Field,small_airport,35.14730072,-81.79429626,SC
Gardner Airport,closed,27.3445,-81.792296,FL
North Collier Hospital Heliport,heliport,26.273841,-81.787872,FL
Summey Airpark,small_airport,35.28929901,-81.78510284,NC
Bartow Municipal Airport,small_airport,27.94339943,-81.78340149,FL
Bald Eagle Field,small_airport,39.55649948,-81.78099823,OH
Flying Exotics Airport,small_airport,28.96419907,-81.77899933,FL
Stoltzfus Airfield,small_airport,40.76119995,-81.77899933,OH
1st District Police Station Heliport,heliport,41.44810104,-81.77899933,OH
Bellville Dam Landing Strip,small_airport,39.08340073,-81.77760315,OH
Ellsworth Field,small_airport,27.20560074,-81.77719879,FL
Naples Municipal Airport,medium_airport,26.15259933,-81.77529907,FL
Connelly Field,small_airport,34.27399826,-81.77339935,SC
Ravenswood Seaplane Base,seaplane_base,38.95199966,-81.77320099,WV
Cpc Parma Heliport,heliport,41.41230011,-81.77210236,OH
Strayhorn Ranch Airport,small_airport,26.66279984,-81.77059937,FL
East Georgia Regional Medical Center Heliport,heliport,32.40530014,-81.76830292,GA
Rhodes Air Ranch Airport,small_airport,33.16249847,-81.76830292,GA
Medina Municipal Airport,small_airport,41.13140106,-81.76490021,OH
Jack Browns Seaplane Base,seaplane_base,28.05750084,-81.76280212,FL
Dunlap Memorial Hospital Heliport,heliport,40.83259964,-81.76210022,OH
Key West International Airport,medium_airport,24.55610085,-81.75959778,FL
State Police Heliport,heliport,38.38259888,-81.75959778,WV
Naples Grand Golf Resort Heliport,heliport,26.17079926,-81.7589035,FL
Wadsworth Municipal Airport,small_airport,41.00310135,-81.75650024,OH
Southern Agricultural Aviation Airport,small_airport,32.32849884,-81.75540161,GA
Southwest Florida International Airport,large_airport,26.53619957,-81.75520325,FL
King Seaaero Seaplane Base,seaplane_base,28.03860092,-81.75370026,FL
Winter Haven Municipal Airport - Gilbert Field,small_airport,28.06290054,-81.75330353,FL
Air Evac 95 Heliport,heliport,32.3919444,-81.7516667,GA
Fred Babcock Airport,small_airport,26.88509941,-81.75119781,FL
Wiita Farms Airport,small_airport,41.07170105,-81.75119781,OH
Wadsworth-Rittman Hospital Heliport,heliport,41.02780151,-81.75099945,OH
La Dolce Terra Airport,small_airport,35.177778,-81.747778,SC
Searey Central SPB,seaplane_base,28.766111,-81.74611,FL
Vogtle Electric Generating Plant Heliport,heliport,33.12519836,-81.74539948,GA
Florida Keys Memorial Hospital Heliport,heliport,24.58379936,-81.74430084,FL
Doctors Lake Seaplane Base,seaplane_base,30.12529945,-81.74420166,FL
Statesboro Bulloch County Airport,small_airport,32.48270035,-81.73690033,GA
Tri-City Airport,small_airport,40.24779892,-81.73600006,OH
Physicians Regional Med Ctr-Collier Blvd Heliport,heliport,26.101967,-81.735767,FL
E M M D Plant Heliport,heliport,34.68489838,-81.73339844,SC
Mallory Airport,small_airport,38.33509827,-81.73179626,WV
Parma Community Hospital Heliport,heliport,41.38119888,-81.73179626,OH
Physicians Regional Medical Center Heliport,heliport,26.2143889,-81.7316556,FL
Ruhlin Heliport,heliport,41.08639908,-81.72930145,OH
Silver Creek Airport,small_airport,35.72850037,-81.72899628,NC
Tavares Seaplane Base,seaplane_base,28.80047222,-81.72755556,FL
Savannah River Site (Department of Energy) Heliport,heliport,33.28359985,-81.72640228,SC
Winter Haven Hospital Heliport,heliport,28.02809906,-81.72470093,FL
South Lake Hospital Main Campus Heliport,heliport,28.552902,-81.720976,FL
Babcock H.Q. Airport,small_airport,26.86949921,-81.71759796,FL
Sharondale Field,small_airport,41.11510086,-81.71510315,OH
Hi-Acres Airport,small_airport,28.47859955,-81.71450043,FL
Clyde Valley Airport,small_airport,35.69039917,-81.71230316,NC
Buckingham Field,small_airport,26.64340019,-81.71040344,FL
Lutheran Hospital Heliport,heliport,41.35419846,-81.70819855,OH
Henderson Field,small_airport,28.63360023,-81.70809937,FL
Wing South Airpark,small_airport,26.11680031,-81.70310211,FL
White Oak Stand Airport,small_airport,36.80789948,-81.70120239,VA
Spring Valley Farm Airport,small_airport,40.9197998,-81.70120239,OH
Baltic Heliport,heliport,40.447778,-81.700277,OH
Metro Health Medical Center Heliport,heliport,41.46089935,-81.69760132,OH
Grassy Pond Heliport,heliport,35.1391983,-81.6964035,SC
Dickirson Heliport,heliport,38.81230164,-81.69619751,WV
Gaffney Airport,small_airport,35.1391983,-81.69560242,SC
Cypress Gardens Heliport,heliport,27.98970032,-81.69309998,FL
Columbia Putnam Community Hospital Heliport,heliport,29.6427002,-81.69259644,FL
St Vincent's Medical Center Heliport,heliport,30.30879974,-81.68979645,FL
Naval Air Station Key West/Boca Chica Field,medium_airport,24.57579994,-81.68890381,FL
Palatka Municipal - Lt. Kay Larkin Field,small_airport,29.65859985,-81.68890381,FL
Oak Harbor Seaplane Base,seaplane_base,28.12890053,-81.68789673,FL
Jacksonville International Airport,large_airport,30.49410057,-81.68789673,FL
Haller Airpark,small_airport,29.904057,-81.68515,FL
Aiken Municipal Airport,small_airport,33.6493988,-81.68499756,SC
T & A Land Development Heliport,heliport,41.29059982,-81.68389893,OH
Tennessee Gas Heliport,closed,39.9373,-81.683503,OH
Burke Lakefront Airport,medium_airport,41.51750183,-81.6832962,OH
Gary Gale Seaplane Base,seaplane_base,30.19389915,-81.68190002,FL
Jacksonville Naval Air Station,medium_airport,30.23579979,-81.68060303,FL
Adams Executive Heliport,heliport,28.01689911,-81.67500305,FL
St Vincent Charity Hospital Heliport,heliport,41.49440002,-81.67500305,OH
Fpc Heliport,heliport,30.31130028,-81.67479706,FL
Marco Island Airport,small_airport,25.99500084,-81.67250061,FL
Screven Ems Heliport,heliport,32.75099945,-81.67209625,GA
Rod's Sod Airport,small_airport,39.392721,-81.67205,OH
Medical Center South Heliport,heliport,41.3144989,-81.67099762,OH
Shands Jacksonville Hospital Heliport,heliport,30.34889984,-81.66649628,FL
Fly High Heliport,heliport,28.345833,-81.664444,FL
Baptist Medical Center Heliport,heliport,30.31579971,-81.66230011,FL
Millhaven Airport,small_airport,32.93600082,-81.66210175,GA
Reynolds Airpark,small_airport,29.97249985,-81.6608963,FL
Schmeltzer Heliport,heliport,41.14730072,-81.66040039,OH
Shootz Field,small_airport,41.26509857,-81.65869904,OH
Mount Royal Airport,small_airport,29.43610001,-81.65670013,FL
Lakeside Seaplane Base,seaplane_base,28.7927972,-81.6553139,FL
Lazy B I Ranch Heliport,heliport,28.02969933,-81.65450287,FL
Grace Hospital Heliport,heliport,35.72740173,-81.65370178,NC
Jubilee Acres Airport,small_airport,27.7897,-81.6531667,FL
Umatilla Municipal Airport,small_airport,28.92280006,-81.65170288,FL
Watauga County Hospital Heliport,heliport,36.19929886,-81.65149689,NC
Jacksonville Police Heliport,heliport,30.32519913,-81.65119934,FL
Villa Char Mar Airport,small_airport,27.785,-81.6511111,FL
Orlando North Airpark,small_airport,28.72640038,-81.65090179,FL
Jacksonville Pre-Trial Detention Facility Heliport,heliport,30.32550049,-81.65070343,FL
Gore Airport,small_airport,28.14340019,-81.64700317,FL
Crawford Hendrix Farm Airport,small_airport,32.23720169,-81.64499664,GA
Waters Heliport,heliport,27.780083,-81.643278,FL
Union County/ Troy Shelton Field,small_airport,34.68700027,-81.6411972,SC
Liberty County Airport,small_airport,31.7845993,-81.6411972,GA
Newberry County Airport,small_airport,34.30929947,-81.63970184,SC
Boone Inc Airport,small_airport,36.19680023,-81.63950348,NC
Orlando Seaplane Base,seaplane_base,28.621111,-81.639167,FL
Heart of Florida Medical Center Heliport,heliport,28.17970085,-81.63899994,FL
Cleveland Clinic Foundation Heliport,heliport,41.5018056,-81.6386833,OH
Lib Field,small_airport,29.52109909,-81.63230133,FL
Mid Florida Air Service Airport,small_airport,28.84609985,-81.63030243,FL
Api Heliport,heliport,40.81029892,-81.62930298,OH
Bob White Field,small_airport,28.73530006,-81.62909698,FL
Briley Farm Seaplane Base,seaplane_base,28.5727778,-81.6286111,FL
Camc-Memorial Heliport,heliport,38.34759903,-81.62760162,WV
29NC Airport,closed,35.31169891,-81.62529755,NC
Lake Wales Municipal Airport,small_airport,27.89380074,-81.62039948,FL
4th Dist Police Station Heliport,heliport,41.47200012,-81.61959839,OH
Swope Farm Airport,small_airport,37.56650162,-81.61930084,WV
Blue Bird Airport,small_airport,39.3144989,-81.61650085,OH
Berlin Heliport,heliport,30.46299934,-81.61509705,FL
Lanni Field,small_airport,35.88899994,-81.61370087,NC
Landings East Sylvania Airport,small_airport,32.74470139,-81.61309814,GA
Foothills Regional Airport,small_airport,35.82020187,-81.61139679,NC
Crews Homestead Ranch Airport,small_airport,27.62109947,-81.61060333,FL
Alaimo's Heliport,heliport,41.34009933,-81.61009979,OH
Corkscrew Trace Airpark,small_airport,26.44540024,-81.6072998,FL
Newberry County Memorial Hospital Heliport,heliport,34.29090118,-81.60669708,SC
Tangerine Airport,small_airport,28.76029968,-81.60590363,FL
University Hospitals of Cleveland Heliport,heliport,41.50590134,-81.60489655,OH
Eagles Nest Aerodrome,small_airport,29.4269444,-81.6041667,FL
Chalet Suzanne Air Strip,small_airport,27.9538002,-81.60140228,FL
Shelby-Cleveland County Regional Airport,small_airport,35.25559998,-81.60099792,NC
Memorial Medical Center of Jacksonville Heliport,heliport,30.29170036,-81.60079956,FL
Ridge Landing Airport,small_airport,27.75720024,-81.6006012,FL
Marymount Hospital Heliport,heliport,41.42089844,-81.59980011,OH
Clay's Rv Airport,small_airport,40.85509872,-81.59899902,OH
