State,Start_Year,Stop_Year,Resident Population Density
NC,1930,2010,115.4888888888889
NC,1930,2020,125.41000000000001
NC,1940,1940,73.5
NC,1940,1950,78.5
NC,1940,1960,83.56666666666666
NC,1940,1970,88.8
NC,1940,1980,95.24
NC,1940,1990,102.08333333333333
NC,1940,2000,111.15714285714286
NC,1940,2010,121.775
NC,1940,2020,132.10000000000002
NC,1950,1950,83.5
NC,1950,1960,88.6
NC,1950,1970,93.89999999999999
NC,1950,1980,100.675
NC,1950,1990,107.8
NC,1950,2000,117.43333333333334
NC,1950,2010,128.67142857142858
NC,1950,2020,139.425
NC,1960,1960,93.7
NC,1960,1970,99.1
NC,1960,1980,106.39999999999999
NC,1960,1990,113.875
NC,1960,2000,124.22
NC,1960,2010,136.20000000000002
NC,1960,2020,147.41428571428574
NC,1970,1970,104.5
NC,1970,1980,112.75
NC,1970,1990,120.60000000000001
NC,1970,2000,131.85
NC,1970,2010,144.7
NC,1970,2020,156.36666666666667
NC,1980,1980,121.0
NC,1980,1990,128.65
NC,1980,2000,140.96666666666667
NC,1980,2010,154.75
NC,1980,2020,166.74
NC,1990,1990,136.3
NC,1990,2000,150.95
NC,1990,2010,166.0
NC,1990,2020,178.175
NC,2000,2000,165.6
NC,2000,2010,180.85
NC,2000,2020,192.13333333333333
NC,2010,2010,196.1
NC,2010,2020,205.39999999999998
NC,2020,2020,214.7
ND,1910,1910,8.4
ND,1910,1920,8.9
ND,1910,1930,9.233333333333334
ND,1910,1940,9.25
ND,1910,1950,9.2
ND,1910,1960,9.200000000000001
ND,1910,1970,9.171428571428573
ND,1910,1980,9.2125
ND,1910,1990,9.222222222222221
ND,1910,2000,9.23
ND,1910,2010,9.272727272727273
ND,1910,2020,9.441666666666666
ND,1920,1920,9.4
ND,1920,1930,9.65
ND,1920,1940,9.533333333333333
ND,1920,1950,9.4
ND,1920,1960,9.36
ND,1920,1970,9.299999999999999
ND,1920,1980,9.328571428571427
ND,1920,1990,9.325
ND,1920,2000,9.322222222222221
ND,1920,2010,9.36
ND,1920,2020,9.536363636363635
ND,1930,1930,9.9
ND,1930,1940,9.600000000000001
ND,1930,1950,9.4
ND,1930,1960,9.350000000000001
ND,1930,1970,9.280000000000001
ND,1930,1980,9.316666666666668
ND,1930,1990,9.314285714285715
ND,1930,2000,9.3125
ND,1930,2010,9.355555555555556
ND,1930,2020,9.55
ND,1940,1940,9.3
ND,1940,1950,9.15
ND,1940,1960,9.166666666666666
ND,1940,1970,9.125
ND,1940,1980,9.2
ND,1940,1990,9.216666666666667
ND,1940,2000,9.228571428571428
ND,1940,2010,9.2875
ND,1940,2020,9.511111111111111
ND,1950,1950,9.0
ND,1950,1960,9.1
ND,1950,1970,9.066666666666666
ND,1950,1980,9.175
ND,1950,1990,9.2
ND,1950,2000,9.216666666666667
ND,1950,2010,9.285714285714286
ND,1950,2020,9.5375
ND,1960,1960,9.2
ND,1960,1970,9.1
ND,1960,1980,9.233333333333333
ND,1960,1990,9.25
ND,1960,2000,9.26
ND,1960,2010,9.333333333333334
ND,1960,2020,9.614285714285714
ND,1970,1970,9.0
ND,1970,1980,9.25
ND,1970,1990,9.266666666666667
ND,1970,2000,9.275
ND,1970,2010,9.36
ND,1970,2020,9.683333333333332
ND,1980,1980,9.5
ND,1980,1990,9.4
ND,1980,2000,9.366666666666667
ND,1980,2010,9.45
ND,1980,2020,9.819999999999999
ND,1990,1990,9.3
ND,1990,2000,9.3
ND,1990,2010,9.433333333333334
ND,1990,2020,9.9
ND,2000,2000,9.3
ND,2000,2010,9.5
ND,2000,2020,10.1
ND,2010,2010,9.7
ND,2010,2020,10.5
ND,2020,2020,11.3
NE,1910,1910,0.7
NE,1910,1920,0.7
NE,1910,1930,0.7333333333333334
NE,1910,1940,0.8
NE,1910,1950,0.9400000000000001
NE,1910,1960,1.2166666666666668
NE,1910,1970,1.6857142857142857
NE,1910,1980,2.3875
NE,1910,1990,3.3333333333333335
NE,1910,2000,4.82
NE,1910,2010,6.618181818181819
NE,1910,2020,8.425
NE,1920,1920,0.7
NE,1920,1930,0.75
NE,1920,1940,0.8333333333333334
NE,1920,1950,1.0
NE,1920,1960,1.3199999999999998
NE,1920,1970,1.8499999999999999
NE,1920,1980,2.6285714285714286
NE,1920,1990,3.6624999999999996
NE,1920,2000,5.277777777777778
NE,1920,2010,7.209999999999999
NE,1920,2020,9.127272727272727
NE,1930,1930,0.8
NE,1930,1940,0.9
NE,1930,1950,1.0999999999999999
NE,1930,1960,1.475
NE,1930,1970,2.08
NE,1930,1980,2.9499999999999997
NE,1930,1990,4.085714285714286
NE,1930,2000,5.85
NE,1930,2010,7.933333333333334
NE,1930,2020,9.97
NE,1940,1940,1.0
NE,1940,1950,1.25
NE,1940,1960,1.7
NE,1940,1970,2.4
NE,1940,1980,3.38
NE,1940,1990,4.633333333333333
NE,1940,2000,6.571428571428571
NE,1940,2010,8.825
NE,1940,2020,10.988888888888887
NE,1950,1950,1.5
NE,1950,1960,2.05
NE,1950,1970,2.8666666666666667
NE,1950,1980,3.9749999999999996
NE,1950,1990,5.359999999999999
NE,1950,2000,7.5
NE,1950,2010,9.942857142857141
NE,1950,2020,12.237499999999999
NE,1960,1960,2.6
NE,1960,1970,3.55
NE,1960,1980,4.8
NE,1960,1990,6.324999999999999
NE,1960,2000,8.7
NE,1960,2010,11.35
NE,1960,2020,13.77142857142857
NE,1970,1970,4.5
NE,1970,1980,5.9
NE,1970,1990,7.566666666666667
NE,1970,2000,10.225000000000001
NE,1970,2010,13.1
NE,1970,2020,15.633333333333333
NE,1980,1980,7.3
NE,1980,1990,9.1
NE,1980,2000,12.133333333333333
NE,1980,2010,15.25
NE,1980,2020,17.86
NE,1990,1990,10.9
NE,1990,2000,14.55
NE,1990,2010,17.900000000000002
NE,1990,2020,20.5
NE,2000,2000,18.2
NE,2000,2010,21.4
NE,2000,2020,23.7
NE,2010,2010,24.6
NE,2010,2020,26.450000000000003
NE,2020,2020,28.3
NH,1910,1910,48.1
NH,1910,1920,48.8
NH,1910,1930,49.86666666666667
NH,1910,1940,51.125
NH,1910,1950,52.82000000000001
NH,1910,1960,55.31666666666667
NH,1910,1970,59.1857142857143
NH,1910,1980,64.6375
NH,1910,1990,71.22222222222223
NH,1910,2000,77.9
NH,1910,2010,84.18181818181819
NH,1910,2020,89.98333333333333
NH,1920,1920,49.5
NH,1920,1930,50.75
NH,1920,1940,52.13333333333333
NH,1920,1950,54.0
NH,1920,1960,56.760000000000005
NH,1920,1970,61.03333333333334
NH,1920,1980,67.00000000000001
NH,1920,1990,74.11250000000001
NH,1920,2000,81.21111111111112
NH,1920,2010,87.79
NH,1920,2020,93.7909090909091
NH,1930,1930,52.0
NH,1930,1940,53.45
NH,1930,1950,55.5
NH,1930,1960,58.575
NH,1930,1970,63.34000000000001
NH,1930,1980,69.91666666666667
NH,1930,1990,77.62857142857145
NH,1930,2000,85.17500000000001
NH,1930,2010,92.04444444444445
NH,1930,2020,98.22
NH,1940,1940,54.9
NH,1940,1950,57.25
NH,1940,1960,60.76666666666667
NH,1940,1970,66.17500000000001
NH,1940,1980,73.50000000000001
NH,1940,1990,81.90000000000002
NH,1940,2000,89.91428571428573
NH,1940,2010,97.05000000000001
NH,1940,2020,103.35555555555555
NH,1950,1950,59.6
NH,1950,1960,63.7
NH,1950,1970,69.93333333333334
NH,1950,1980,78.15
NH,1950,1990,87.3
NH,1950,2000,95.75
NH,1950,2010,103.07142857142857
NH,1950,2020,109.4125
NH,1960,1960,67.8
NH,1960,1970,75.1
NH,1960,1980,84.33333333333333
NH,1960,1990,94.225
NH,1960,2000,102.97999999999999
NH,1960,2010,110.31666666666666
NH,1960,2020,116.52857142857144
NH,1970,1970,82.4
NH,1970,1980,92.6
NH,1970,1990,103.03333333333335
NH,1970,2000,111.775
NH,1970,2010,118.82000000000001
NH,1970,2020,124.65000000000002
NH,1980,1980,102.8
NH,1980,1990,113.35
NH,1980,2000,121.56666666666666
NH,1980,2010,127.925
NH,1980,2020,133.1
NH,1990,1990,123.9
NH,1990,2000,130.95
NH,1990,2010,136.29999999999998
NH,1990,2020,140.675
NH,2000,2000,138.0
NH,2000,2010,142.5
NH,2000,2020,146.26666666666668
NH,2010,2010,147.0
NH,2010,2020,150.4
NH,2020,2020,153.8
NJ,1910,1910,345.0
NJ,1910,1920,387.05
NJ,1910,1930,441.2
NJ,1910,1940,472.325
NJ,1910,1950,509.36
NJ,1910,1960,561.95
NJ,1910,1970,620.9142857142858
NJ,1910,1980,668.475
NJ,1910,1990,710.9888888888888
NJ,1910,2000,754.31
NJ,1910,2010,794.4181818181817
NJ,1910,2020,833.4666666666666
NJ,1920,1920,429.1
NJ,1920,1930,489.3
NJ,1920,1940,514.7666666666668
NJ,1920,1950,550.45
NJ,1920,1960,605.34
NJ,1920,1970,666.9000000000001
NJ,1920,1980,714.6857142857143
NJ,1920,1990,756.7375
NJ,1920,2000,799.7888888888888
NJ,1920,2010,839.3599999999999
NJ,1920,2020,877.8727272727272
NJ,1930,1930,549.5
NJ,1930,1940,557.6
NJ,1930,1950,590.9
NJ,1930,1960,649.4
NJ,1930,1970,714.46
NJ,1930,1980,762.2833333333333
NJ,1930,1990,803.5428571428571
NJ,1930,2000,846.1249999999999
NJ,1930,2010,884.9444444444443
NJ,1930,2020,922.75
NJ,1940,1940,565.7
NJ,1940,1950,611.6
NJ,1940,1960,682.6999999999999
NJ,1940,1970,755.7
NJ,1940,1980,804.84
NJ,1940,1990,845.8833333333333
NJ,1940,2000,888.5
NJ,1940,2010,926.875
NJ,1940,2020,964.2222222222222
NJ,1950,1950,657.5
NJ,1950,1960,741.2
NJ,1950,1970,819.0333333333334
NJ,1950,1980,864.6250000000001
NJ,1950,1990,901.9200000000001
NJ,1950,2000,942.3000000000001
NJ,1950,2010,978.4714285714286
NJ,1950,2020,1014.0375
NJ,1960,1960,824.9
NJ,1960,1970,899.8
NJ,1960,1980,933.6666666666666
NJ,1960,1990,963.025
NJ,1960,2000,999.26
NJ,1960,2010,1031.9666666666667
NJ,1960,2020,1064.9714285714285
NJ,1970,1970,974.7
NJ,1970,1980,988.05
NJ,1970,1990,1009.0666666666666
NJ,1970,2000,1042.85
NJ,1970,2010,1073.3799999999999
NJ,1970,2020,1104.9833333333333
NJ,1980,1980,1001.4
NJ,1980,1990,1026.25
NJ,1980,2000,1065.5666666666666
NJ,1980,2010,1098.05
NJ,1980,2020,1131.04
NJ,1990,1990,1051.1
NJ,1990,2000,1097.65
NJ,1990,2010,1130.2666666666667
NJ,1990,2020,1163.45
NJ,2000,2000,1144.2
NJ,2000,2010,1169.85
NJ,2000,2020,1200.8999999999999
NJ,2010,2010,1195.5
NJ,2010,2020,1229.25
NJ,2020,2020,1263.0
NM,1910,1910,2.7
NM,1910,1920,2.85
NM,1910,1930,3.0666666666666664
NM,1910,1940,3.4
NM,1910,1950,3.84
NM,1910,1960,4.5
NM,1910,1970,5.057142857142857
NM,1910,1980,5.762499999999999
NM,1910,1990,6.51111111111111
NM,1910,2000,7.359999999999999
NM,1910,2010,8.236363636363636
NM,1910,2020,9.008333333333333
NM,1920,1920,3.0
NM,1920,1930,3.25
NM,1920,1940,3.6333333333333333
NM,1920,1950,4.125
NM,1920,1960,4.86
NM,1920,1970,5.45
NM,1920,1980,6.200000000000001
NM,1920,1990,6.987500000000001
NM,1920,2000,7.877777777777778
NM,1920,2010,8.790000000000001
NM,1920,2020,9.581818181818182
NM,1930,1930,3.5
NM,1930,1940,3.95
NM,1930,1950,4.5
NM,1930,1960,5.325
NM,1930,1970,5.94
NM,1930,1980,6.733333333333334
NM,1930,1990,7.557142857142858
NM,1930,2000,8.4875
NM,1930,2010,9.433333333333334
NM,1930,2020,10.24
NM,1940,1940,4.4
NM,1940,1950,5.0
NM,1940,1960,5.933333333333334
NM,1940,1970,6.550000000000001
NM,1940,1980,7.380000000000001
NM,1940,1990,8.233333333333334
NM,1940,2000,9.200000000000001
NM,1940,2010,10.175
NM,1940,2020,10.988888888888889
NM,1950,1950,5.6
NM,1950,1960,6.699999999999999
NM,1950,1970,7.266666666666666
NM,1950,1980,8.125
NM,1950,1990,9.0
NM,1950,2000,10.0
NM,1950,2010,11.0
NM,1950,2020,11.8125
NM,1960,1960,7.8
NM,1960,1970,8.1
NM,1960,1980,8.966666666666667
NM,1960,1990,9.85
NM,1960,2000,10.879999999999999
NM,1960,2010,11.9
NM,1960,2020,12.700000000000001
NM,1970,1970,8.4
NM,1970,1980,9.55
NM,1970,1990,10.533333333333333
NM,1970,2000,11.65
NM,1970,2010,12.72
NM,1970,2020,13.516666666666666
NM,1980,1980,10.7
NM,1980,1990,11.6
NM,1980,2000,12.733333333333334
NM,1980,2010,13.8
NM,1980,2020,14.540000000000001
NM,1990,1990,12.5
NM,1990,2000,13.75
NM,1990,2010,14.833333333333334
NM,1990,2020,15.5
NM,2000,2000,15.0
NM,2000,2010,16.0
NM,2000,2020,16.5
NM,2010,2010,17.0
NM,2010,2020,17.25
NM,2020,2020,17.5
NV,1910,1910,15.5
NV,1910,1920,16.2
NV,1910,1930,16.766666666666666
NV,1910,1940,16.85
NV,1910,1950,16.94
NV,1910,1960,17.183333333333334
NV,1910,1970,17.485714285714284
NV,1910,1980,17.849999999999998
NV,1910,1990,18.144444444444442
NV,1910,2000,18.56
NV,1910,2010,19.036363636363635
NV,1910,2020,19.575
NV,1920,1920,16.9
NV,1920,1930,17.4
NV,1920,1940,17.3
NV,1920,1950,17.3
NV,1920,1960,17.52
NV,1920,1970,17.816666666666666
NV,1920,1980,18.185714285714283
NV,1920,1990,18.474999999999998
NV,1920,2000,18.9
NV,1920,2010,19.39
NV,1920,2020,19.945454545454545
NV,1930,1930,17.9
NV,1930,1940,17.5
NV,1930,1950,17.433333333333334
NV,1930,1960,17.674999999999997
NV,1930,1970,17.999999999999996
NV,1930,1980,18.399999999999995
NV,1930,1990,18.699999999999996
NV,1930,2000,19.15
NV,1930,2010,19.666666666666668
NV,1930,2020,20.25
NV,1940,1940,17.1
NV,1940,1950,17.200000000000003
NV,1940,1960,17.6
NV,1940,1970,18.025000000000002
NV,1940,1980,18.5
NV,1940,1990,18.833333333333332
NV,1940,2000,19.32857142857143
NV,1940,2010,19.887500000000003
NV,1940,2020,20.511111111111113
NV,1950,1950,17.3
NV,1950,1960,17.85
NV,1950,1970,18.333333333333332
NV,1950,1980,18.85
NV,1950,1990,19.18
NV,1950,2000,19.7
NV,1950,2010,20.285714285714285
NV,1950,2020,20.9375
NV,1960,1960,18.4
NV,1960,1970,18.85
NV,1960,1980,19.366666666666667
NV,1960,1990,19.65
NV,1960,2000,20.18
NV,1960,2010,20.78333333333333
NV,1960,2020,21.457142857142856
NV,1970,1970,19.3
NV,1970,1980,19.85
NV,1970,1990,20.066666666666666
NV,1970,2000,20.625
NV,1970,2010,21.259999999999998
NV,1970,2020,21.96666666666667
NV,1980,1980,20.4
NV,1980,1990,20.45
NV,1980,2000,21.066666666666666
NV,1980,2010,21.75
NV,1980,2020,22.5
NV,1990,1990,20.5
NV,1990,2000,21.4
NV,1990,2010,22.2
NV,1990,2020,23.025
NV,2000,2000,22.3
NV,2000,2010,23.05
NV,2000,2020,23.866666666666664
NV,2010,2010,23.8
NV,2010,2020,24.65
NV,2020,2020,25.5
NY,1910,1910,193.4
NY,1910,1920,206.9
NY,1910,1930,226.9666666666667
NY,1910,1940,241.72500000000002
NY,1910,1950,256.32000000000005
NY,1910,1960,272.95000000000005
NY,1910,1970,289.2428571428572
NY,1910,1980,299.6625
NY,1910,1990,308.77777777777777
NY,1910,2000,318.16999999999996
NY,1910,2010,326.62727272727267
NY,1910,2020,335.13333333333327
NY,1920,1920,220.4
NY,1920,1930,243.75
NY,1920,1940,257.8333333333333
NY,1920,1950,272.05
NY,1920,1960,288.86
NY,1920,1970,305.2166666666667
NY,1920,1980,314.84285714285716
NY,1920,1990,323.2
NY,1920,2000,332.0333333333333
NY,1920,2010,339.94999999999993
NY,1920,2020,348.01818181818174
NY,1930,1930,267.1
NY,1930,1940,276.55
NY,1930,1950,289.26666666666665
NY,1930,1960,305.975
NY,1930,1970,322.18
NY,1930,1980,330.5833333333333
NY,1930,1990,337.88571428571424
NY,1930,2000,345.98749999999995
NY,1930,2010,353.2333333333333
NY,1930,2020,360.7799999999999
NY,1940,1940,286.0
NY,1940,1950,300.35
NY,1940,1960,318.93333333333334
NY,1940,1970,335.95000000000005
NY,1940,1980,343.28000000000003
NY,1940,1990,349.68333333333334
NY,1940,2000,357.2571428571428
NY,1940,2010,363.99999999999994
NY,1940,2020,371.1888888888888
NY,1950,1950,314.7
NY,1950,1960,335.4
NY,1950,1970,352.59999999999997
NY,1950,1980,357.6
NY,1950,1990,362.42
NY,1950,2000,369.1333333333334
NY,1950,2010,375.14285714285717
NY,1950,2020,381.8375
NY,1960,1960,356.1
NY,1960,1970,371.55
NY,1960,1980,371.90000000000003
NY,1960,1990,374.35
NY,1960,2000,380.02000000000004
NY,1960,2010,385.2166666666667
NY,1960,2020,391.42857142857144
NY,1970,1970,387.0
NY,1970,1980,379.8
NY,1970,1990,380.43333333333334
NY,1970,2000,386.0
NY,1970,2010,391.04
NY,1970,2020,397.31666666666666
NY,1980,1980,372.6
NY,1980,1990,377.15
NY,1980,2000,385.6666666666667
NY,1980,2010,392.05
NY,1980,2020,399.38
NY,1990,1990,381.7
NY,1990,2000,392.2
NY,1990,2010,398.5333333333333
NY,1990,2020,406.075
NY,2000,2000,402.7
NY,2000,2010,406.95
NY,2000,2020,414.2
NY,2010,2010,411.2
NY,2010,2020,419.95
NY,2020,2020,428.7
OH,1910,1910,116.7
OH,1910,1920,128.85
OH,1910,1930,140.13333333333333
OH,1910,1940,147.375
OH,1910,1950,156.8
OH,1910,1960,170.25
OH,1910,1970,183.17142857142858
OH,1910,1980,193.3125
OH,1910,1990,201.33333333333334
OH,1910,2000,208.98000000000002
OH,1910,2010,215.64545454545458
OH,1910,2020,221.7416666666667
OH,1920,1920,141.0
OH,1920,1930,151.85
OH,1920,1940,157.6
OH,1920,1950,166.825
OH,1920,1960,180.95999999999998
OH,1920,1970,194.25
OH,1920,1980,204.25714285714284
OH,1920,1990,211.9125
OH,1920,2000,219.23333333333332
OH,1920,2010,225.54000000000002
OH,1920,2020,231.2909090909091
OH,1930,1930,162.7
OH,1930,1940,165.89999999999998
OH,1930,1950,175.4333333333333
OH,1930,1960,190.95
OH,1930,1970,204.9
OH,1930,1980,214.79999999999998
OH,1930,1990,222.04285714285714
OH,1930,2000,229.0125
OH,1930,2010,234.93333333333334
OH,1930,2020,240.32000000000002
OH,1940,1940,169.1
OH,1940,1950,181.8
OH,1940,1960,200.36666666666667
OH,1940,1970,215.45
OH,1940,1980,225.21999999999997
OH,1940,1990,231.9333333333333
OH,1940,2000,238.48571428571427
OH,1940,2010,243.96249999999998
OH,1940,2020,248.94444444444446
OH,1950,1950,194.5
OH,1950,1960,216.0
OH,1950,1970,230.9
OH,1950,1980,239.25
OH,1950,1990,244.5
OH,1950,2000,250.04999999999998
OH,1950,2010,254.65714285714284
OH,1950,2020,258.925
OH,1960,1960,237.5
OH,1960,1970,249.1
OH,1960,1980,254.16666666666666
OH,1960,1990,257.0
OH,1960,2000,261.15999999999997
OH,1960,2010,264.68333333333334
OH,1960,2020,268.12857142857143
OH,1970,1970,260.7
OH,1970,1980,262.5
OH,1970,1990,263.5
OH,1970,2000,267.075
OH,1970,2010,270.12
OH,1970,2020,273.2333333333333
OH,1980,1980,264.3
OH,1980,1990,264.9
OH,1980,2000,269.2
OH,1980,2010,272.47499999999997
OH,1980,2020,275.73999999999995
OH,1990,1990,265.5
OH,1990,2000,271.65
OH,1990,2010,275.2
OH,1990,2020,278.59999999999997
OH,2000,2000,277.8
OH,2000,2010,280.05
OH,2000,2020,282.9666666666667
OH,2010,2010,282.3
OH,2010,2020,285.55
OH,2020,2020,288.8
OK,1910,1910,24.2
OK,1910,1920,26.9
OK,1910,1930,29.566666666666663
OK,1910,1940,30.699999999999996
OK,1910,1950,31.079999999999995
OK,1910,1960,31.549999999999997
OK,1910,1970,32.37142857142857
OK,1910,1980,33.8375
OK,1910,1990,35.17777777777778
OK,1910,2000,36.69
OK,1910,2010,38.32727272727272
OK,1910,2020,39.94166666666666
OK,1920,1920,29.6
OK,1920,1930,32.25
OK,1920,1940,32.86666666666667
OK,1920,1950,32.8
OK,1920,1960,33.019999999999996
OK,1920,1970,33.73333333333333
OK,1920,1980,35.21428571428571
OK,1920,1990,36.55
OK,1920,2000,38.077777777777776
OK,1920,2010,39.739999999999995
OK,1920,2020,41.37272727272727
OK,1930,1930,34.9
OK,1930,1940,34.5
OK,1930,1950,33.86666666666667
OK,1930,1960,33.875
OK,1930,1970,34.56
OK,1930,1980,36.15
OK,1930,1990,37.542857142857144
OK,1930,2000,39.1375
OK,1930,2010,40.86666666666667
OK,1930,2020,42.55
OK,1940,1940,34.1
OK,1940,1950,33.35
OK,1940,1960,33.53333333333333
OK,1940,1970,34.474999999999994
OK,1940,1980,36.39999999999999
OK,1940,1990,37.98333333333333
OK,1940,2000,39.74285714285714
OK,1940,2010,41.6125
OK,1940,2020,43.4
OK,1950,1950,32.6
OK,1950,1960,33.25
OK,1950,1970,34.6
OK,1950,1980,36.975
OK,1950,1990,38.760000000000005
OK,1950,2000,40.68333333333334
OK,1950,2010,42.68571428571429
OK,1950,2020,44.5625
OK,1960,1960,33.9
OK,1960,1970,35.599999999999994
OK,1960,1980,38.43333333333333
OK,1960,1990,40.3
OK,1960,2000,42.3
OK,1960,2010,44.36666666666667
OK,1960,2020,46.271428571428565
OK,1970,1970,37.3
OK,1970,1980,40.7
OK,1970,1990,42.43333333333334
OK,1970,2000,44.400000000000006
OK,1970,2010,46.46
OK,1970,2020,48.333333333333336
OK,1980,1980,44.1
OK,1980,1990,45.0
OK,1980,2000,46.76666666666667
OK,1980,2010,48.75
OK,1980,2020,50.54
OK,1990,1990,45.9
OK,1990,2000,48.099999999999994
OK,1990,2010,50.29999999999999
OK,1990,2020,52.14999999999999
OK,2000,2000,50.3
OK,2000,2010,52.5
OK,2000,2020,54.23333333333333
OK,2010,2010,54.7
OK,2010,2020,56.2
OK,2020,2020,57.7
OR,1910,1910,7.0
OR,1910,1920,7.6
OR,1910,1930,8.366666666666667
OR,1910,1940,9.125
OR,1910,1950,10.459999999999999
OR,1910,1960,11.783333333333331
OR,1910,1970,13.214285714285712
OR,1910,1980,14.987499999999997
OR,1910,1990,16.611111111111107
OR,1910,2000,18.509999999999998
OR,1910,2010,20.454545454545453
OR,1910,2020,22.424999999999997
OR,1920,1920,8.2
OR,1920,1930,9.05
OR,1920,1940,9.833333333333334
OR,1920,1950,11.325
OR,1920,1960,12.739999999999998
OR,1920,1970,14.25
OR,1920,1980,16.12857142857143
OR,1920,1990,17.8125
OR,1920,2000,19.788888888888888
OR,1920,2010,21.8
OR,1920,2020,23.827272727272728
OR,1930,1930,9.9
OR,1930,1940,10.65
OR,1930,1950,12.366666666666667
OR,1930,1960,13.875
OR,1930,1970,15.459999999999999
OR,1930,1980,17.45
OR,1930,1990,19.185714285714283
OR,1930,2000,21.237499999999997
OR,1930,2010,23.31111111111111
OR,1930,2020,25.389999999999997
OR,1940,1940,11.4
OR,1940,1950,13.600000000000001
OR,1940,1960,15.200000000000001
OR,1940,1970,16.85
OR,1940,1980,18.96
OR,1940,1990,20.733333333333334
OR,1940,2000,22.857142857142858
OR,1940,2010,24.9875
OR,1940,2020,27.11111111111111
OR,1950,1950,15.8
OR,1950,1960,17.1
OR,1950,1970,18.666666666666668
OR,1950,1980,20.85
OR,1950,1990,22.6
OR,1950,2000,24.766666666666666
OR,1950,2010,26.928571428571427
OR,1950,2020,29.075
OR,1960,1960,18.4
OR,1960,1970,20.1
OR,1960,1980,22.53333333333333
OR,1960,1990,24.299999999999997
OR,1960,2000,26.559999999999995
OR,1960,2010,28.78333333333333
OR,1960,2020,30.971428571428568
OR,1970,1970,21.8
OR,1970,1980,24.6
OR,1970,1990,26.26666666666667
OR,1970,2000,28.6
OR,1970,2010,30.860000000000003
OR,1970,2020,33.06666666666667
OR,1980,1980,27.4
OR,1980,1990,28.5
OR,1980,2000,30.866666666666664
OR,1980,2010,33.125
OR,1980,2020,35.32
OR,1990,1990,29.6
OR,1990,2000,32.6
OR,1990,2010,35.03333333333333
OR,1990,2020,37.3
OR,2000,2000,35.6
OR,2000,2010,37.75
OR,2000,2020,39.86666666666667
OR,2010,2010,39.9
OR,2010,2020,42.0
OR,2020,2020,44.1
PA,1910,1910,171.3
PA,1910,1920,183.10000000000002
PA,1910,1930,193.83333333333334
PA,1910,1940,200.7
PA,1910,1950,207.47999999999996
PA,1910,1960,215.06666666666663
PA,1910,1970,222.0
PA,1910,1980,227.4
PA,1910,1990,231.64444444444447
PA,1910,2000,235.93
PA,1910,2010,240.2909090909091
PA,1910,2020,244.48333333333335
PA,1920,1920,194.9
PA,1920,1930,205.10000000000002
PA,1920,1940,210.5
PA,1920,1950,216.525
PA,1920,1960,223.82
PA,1920,1970,230.44999999999996
PA,1920,1980,235.41428571428568
PA,1920,1990,239.1875
PA,1920,2000,243.11111111111111
PA,1920,2010,247.19
PA,1920,2020,251.13636363636363
PA,1930,1930,215.3
PA,1930,1940,218.3
PA,1930,1950,223.73333333333335
PA,1930,1960,231.05
PA,1930,1970,237.56000000000003
PA,1930,1980,242.1666666666667
PA,1930,1990,245.51428571428576
PA,1930,2000,249.13750000000005
PA,1930,2010,253.00000000000006
PA,1930,2020,256.76000000000005
PA,1940,1940,221.3
PA,1940,1950,227.95
PA,1940,1960,236.29999999999998
PA,1940,1970,243.125
PA,1940,1980,247.54000000000002
PA,1940,1990,250.55000000000004
PA,1940,2000,253.9714285714286
PA,1940,2010,257.71250000000003
PA,1940,2020,261.3666666666667
PA,1950,1950,234.6
PA,1950,1960,243.8
PA,1950,1970,250.4
PA,1950,1980,254.10000000000002
PA,1950,1990,256.4
PA,1950,2000,259.4166666666667
PA,1950,2010,262.9142857142857
PA,1950,2020,266.375
PA,1960,1960,253.0
PA,1960,1970,258.3
PA,1960,1980,260.59999999999997
PA,1960,1990,261.85
PA,1960,2000,264.38
PA,1960,2010,267.6333333333334
PA,1960,2020,270.9142857142857
PA,1970,1970,263.6
PA,1970,1980,264.4
PA,1970,1990,264.8
PA,1970,2000,267.225
PA,1970,2010,270.56000000000006
PA,1970,2020,273.90000000000003
PA,1980,1980,265.2
PA,1980,1990,265.4
PA,1980,2000,268.43333333333334
PA,1980,2010,272.29999999999995
PA,1980,2020,275.9599999999999
PA,1990,1990,265.6
PA,1990,2000,270.05
PA,1990,2010,274.6666666666667
PA,1990,2020,278.65
PA,2000,2000,274.5
PA,2000,2010,279.2
PA,2000,2020,283.0
PA,2010,2010,283.9
PA,2010,2020,287.25
PA,2020,2020,290.6
Puerto Rico,1910,1910,326.5
Puerto Rico,1910,1920,353.05
Puerto Rico,1910,1930,385.6666666666667
Puerto Rico,1910,1940,425.75
Puerto Rico,1910,1950,469.73999999999995
Puerto Rico,1910,1960,505.8166666666666
Puerto Rico,1910,1970,546.7142857142857
Puerto Rico,1910,1980,595.0749999999999
Puerto Rico,1910,1990,643.2555555555555
Puerto Rico,1910,2000,690.1699999999998
Puerto Rico,1910,2010,726.3545454545454
Puerto Rico,1910,2020,745.7916666666665
Puerto Rico,1920,1920,379.6
Puerto Rico,1920,1930,415.25
Puerto Rico,1920,1940,458.8333333333333
Puerto Rico,1920,1950,505.55
Puerto Rico,1920,1960,541.6800000000001
Puerto Rico,1920,1970,583.4166666666666
Puerto Rico,1920,1980,633.4428571428572
Puerto Rico,1920,1990,682.85
Puerto Rico,1920,2000,730.5777777777779
Puerto Rico,1920,2010,766.34
